"","iteration","beta0","beta1","beta2","beta3","beta4.1.","beta4.2.","beta4.3.","beta4.4.","beta4.5.","beta4.6.","beta4.7.","beta4.8.","beta4.9.","beta4.10.","beta4.11.","beta4.12.","beta4.13.","beta4.14.","beta4.15.","beta4.16.","beta4.17.","beta4.18.","beta4.19.","beta4.20.","beta4.21.","beta4.22.","beta4.23.","beta4.24.","beta4.25.","beta4.26.","beta4.27.","beta4.28.","beta4.29.","beta4.30.","beta4.31.","beta5.1.","beta5.2.","beta5.3.","beta5.4.","beta5.5.","beta5.6.","beta5.7.","beta5.8.","beta5.9.","beta5.10.","beta5.11.","beta5.12.","beta5.13.","beta5.14.","beta5.15.","beta5.16.","beta5.17.","beta5.18.","beta5.19.","beta5.20.","beta5.21.","beta5.22.","beta5.23.","beta5.24.","beta5.25.","beta5.26.","beta5.27.","beta5.28.","beta5.29.","beta5.30.","beta5.31."
"11",11,1.40592453571227,0.024741200070134,1.28707931338128,0.0152401668514615,0,-0.132775543140069,-0.112405417789712,-0.12380855671791,0.0141891218189256,-0.15252553332457,-0.136610477814189,-0.14676621921786,-0.0431825069213396,-0.206547410688187,-0.0958729614248919,-0.0995407678788338,-0.0395169654922534,-0.133380070612516,-0.0467016864503277,-0.220897427468447,-0.10649686458174,-0.0887377744493488,-0.0210690476822121,-0.0458107035333422,-0.0242989771227723,-0.136213163602441,-0.127575833621843,-0.169794753315219,-0.107925827200179,-0.0684019431264467,-0.0263876899927905,-0.0276428146324188,-0.0619738373470196,-0.059109637516612,-0.0997196648218378,0,0.122944899644856,-0.00144516851174941,0.0669415818175853,0.216865816704266,0.055809020722164,0.0388036851979797,0.0487868502334588,0.0739318426826682,0.289098319562215,0.119996033820271,-0.0249102888060362,0.0205982257027384,0.0523961640077568,-0.0462487450903967,-0.132558271493911,0.036376060802643,0.0565826143816903,0.151798738928443,-0.109647711894878,0.075927012345469,-0.0249411218909685,-0.0380023648963219,-0.129065489263366,-0.134944349654126,-0.0770888558067802,0.0470364920562679,-0.0305553223395225,0.229170261151974,0.145046307162839,0.0765338106264908
"12",12,1.40663247366476,0.0248746726435348,1.28598584338656,0.0138413294727381,0,-0.142459351912342,-0.111112502279767,-0.111489229779054,-0.00948269985012433,-0.125548195379183,-0.108016333939396,-0.137760429275827,-0.0374441864030044,-0.226733024426788,-0.0666990967623921,-0.185595731691968,-0.0366477196140569,-0.0909304855303005,-0.0332868130621293,-0.158926465235934,-0.101164358322037,-0.0782297613560527,-0.01195449038068,-0.0459626747446857,-0.0408427697826975,-0.142207133483161,-0.107402065461911,-0.150930025054068,-0.0616980288605139,-0.112718575847951,0.0241834743908896,-0.0419315264698094,-0.0801720995821303,-0.0557745108090536,-0.0819586725367701,0,0.0986138911054757,0.0201147541904927,0.115220951354077,0.218136007597079,0.0427441239176276,0.0514768691405682,0.0631085880571572,0.065301734059087,0.337226387766119,0.168921145406888,-0.055058613372754,0.0259438784667526,0.0662260879894698,-0.0338948910266729,-0.130306133285784,0.0409571229653491,0.0444327080045915,0.195935360060468,-0.0678474699138131,0.0783034349684741,-0.0306656896432187,-0.0314451387549276,-0.135062008103257,-0.141023670576302,-0.0475270629293437,0.0381247169726226,-0.0430425084895334,0.215653762138885,0.126673829266883,0.0522546727748052
"13",13,1.4036724624813,0.0203472355044522,1.27573682859104,0.015113786599865,0,-0.147752945329826,-0.108280113396706,-0.0813312588083537,0.0130328126393433,-0.117677929298863,-0.0805406254847999,-0.155059031285834,-0.0138100993577479,-0.201408460400515,-0.0671029555496169,-0.179129739371391,-0.0511217792932144,-0.0989751290351877,-0.0186639585493806,-0.180720919479998,-0.10658074175125,-0.0892183867602445,-0.0124304186935349,-0.0428421985425192,-0.0494899048710955,-0.124657053891692,-0.100531258063729,-0.153224692143447,-0.0848818881935859,-0.122352580754248,0.0151191519273098,0.0037074942193709,-0.0945558622994796,-0.0680492802367874,-0.0667304371873044,0,0.129255720338593,0.0210441519922384,0.0657582155231749,0.249992733546922,0.034423639544364,0.0600782000836399,0.0806160575056596,0.107887851574445,0.33293350788458,0.157457354296017,-0.0521024956899164,-0.0271652740027782,0.0547713000675542,-0.0396636224133873,-0.140138479120653,0.0312542600328087,0.0362463416586905,0.163380415078685,-0.0788908633109401,0.0423024141325549,-0.0275594670999808,-0.034240496129935,-0.0876399735979286,-0.150240016014615,-0.0826800006733966,0.0790952916575547,0.00799950102982416,0.215985859170958,0.107670132547716,0.107770747745462
"14",14,1.39638338863851,0.0196921732329545,1.27528704617993,0.0156093244146942,0,-0.148980827364897,-0.123703036844309,-0.105206745450486,0.0262295420422947,-0.096125357599193,-0.0882076727008611,-0.105397108331362,-0.0248419345666541,-0.265598008466081,-0.077299646658677,-0.197774781377649,-0.051183062689793,-0.118979437592372,-0.0162002777643961,-0.147495680868223,-0.0782111711316492,-0.0738706700907526,-0.0116426275930028,-0.0595473553667644,-0.0520341918416033,-0.119584707271359,-0.128788825325976,-0.140411970973291,-0.0767082484219882,-0.0826611478900988,0.0183186527320017,-0.0308282831430371,-0.0944921474905841,-0.036329066119462,-0.0706179320017383,0,0.149070930034864,-0.0209675912794235,0.0627424857610456,0.264113796185396,0.032334637148683,0.075031342018241,0.0713570565078392,0.103773416724909,0.30080542585166,0.175804005983906,0.0391630416665286,0.00860478533204317,0.0154611076860108,-0.0217443648072299,-0.102419693163742,0.0372631381555733,0.0708478326015803,0.155397609313476,-0.0964671213746828,0.0620147444348371,0.0412351258194863,-0.0607849956533738,-0.121882457750566,-0.136102416611002,-0.0708836035662008,0.0744340851118399,-0.0386343036547279,0.198965977803678,0.159125361383277,0.109906376363402
"15",15,1.39430108329399,0.0196082041783573,1.27181615205714,0.0143152990392532,0,-0.104129337318206,-0.0804430140977493,-0.108497357054234,0.0223819978523721,-0.0984047815175562,-0.0751409374451266,-0.118882328908898,-0.0872955471054711,-0.233682306912772,-0.0576763435210828,-0.107981713610751,-0.063195009726504,-0.0984187079620228,-0.0258066867534882,-0.182377284548951,-0.0784404070011166,-0.0852539395315397,-0.0198502981099252,-0.00718250850824557,-0.0247202060316267,-0.134422598816727,-0.0802326352488694,-0.134104105807683,-0.0618957373465506,-0.074698310512762,-0.00352341270075662,-0.0662130019572729,-0.0485156090333209,-0.0473700553174965,-0.0743209125630446,0,0.119308034495309,0.0383730115988919,0.0998340640027827,0.273323435555727,0.0338711276397123,0.0676088466727759,0.0521830182365162,0.12255890028367,0.299213860763914,0.172430652507363,-0.0522005309195595,-0.0130353878853937,0.0468748341383487,-0.0407560036497883,-0.127310610571255,0.0569472325727216,0.121311036899399,0.180740475611811,-0.0527042671683224,0.0528458573491999,0.0307269539949222,-0.0291090382801754,-0.0699863959321272,-0.119799870192003,-0.067530725698519,0.0786811404302818,0.0220250863443944,0.252042354186969,0.140934128884881,0.0715241327394714
"16",16,1.3969241476512,0.0195705164058421,1.26620430217123,0.0147978649028512,0,-0.106201230899194,-0.113998256995864,-0.0949891134747292,0.0307446672498442,-0.121276365653627,-0.103649165151104,-0.15122762639675,-0.0557641968620383,-0.25542591473013,-0.0725983563484749,-0.201812339596113,-0.0771867629704267,-0.076572831657598,-0.00974426167809109,-0.173956820694459,-0.0782087001692612,-0.0855732178857753,0.0101111567872631,-0.0434160998492601,-0.0357788029087806,-0.113083312757628,-0.0985273262489954,-0.125271589756589,-0.0653788612827479,-0.0759539513794315,0.00917452040142635,-0.0224974928756821,-0.0431537485938141,-0.0144452738806187,-0.0908144002773527,0,0.111734338022948,0.0069200398238814,0.0976413833622488,0.230123362518501,0.0287054830854369,0.0781845042730349,0.108090545959096,0.117170897777936,0.327118928682741,0.135254401361581,0.0380149396447985,-0.0108210181824752,0.0656127620823359,0.0024970435174889,-0.0824709361788363,0.0737755096093465,0.0543995111158057,0.172581705158478,-0.0382095836750269,0.0614214891280987,0.0491714334875788,-0.0347506292325327,-0.105538436980197,-0.105513140140442,-0.0720795377066259,0.0629927692340358,0.00524045856631344,0.243636856411255,0.127303161958926,0.0967810466940132
"17",17,1.39433313667343,0.0200906435292728,1.26917343507411,0.0116086809800603,0,-0.172449590193359,-0.0884132523958734,-0.0743980564435902,0.00690617344615904,-0.0905012543090594,-0.0911138833459767,-0.164568972650281,-0.0719938817015247,-0.216937288610851,-0.0746873972560528,-0.145895559202184,-0.0187281736244466,-0.0812783221387996,0.00103002005106856,-0.151126962488094,-0.0984748681002895,-0.106539852968208,-0.0281331265977877,-0.0429863115108535,-0.0241074769697732,-0.104060037618603,-0.121662107823489,-0.179003185796694,-0.0622788806866641,-0.0659987160268795,-0.0105137210031714,-0.042052268862386,-0.0753005642058625,-0.0278578677212741,-0.0830826203051324,0,0.148286905131368,0.0433959314248625,0.100410913942378,0.230147488739032,0.037062066475524,0.0896696629851889,0.0930189221828514,0.0987509785862824,0.328669189534062,0.13377528282535,0.0431919695037811,-0.0371128546575337,0.0470252782223391,-0.0321151552283151,-0.0948136128067032,0.0545010237630577,0.0509742169632157,0.172265620941125,-0.0502319784216257,0.0671949806460999,0.0475906512300614,-0.0390591804540719,-0.10515952610683,-0.100236402369947,-0.0185489415582999,0.098066734849329,-0.0231076165583155,0.210150267377528,0.151618054747144,0.0732879868950672
"18",18,1.39951687156037,0.0199596672874369,1.27018645184194,0.0122922703672718,0,-0.104305196070467,-0.109461913021407,-0.0718363797477856,0.051140917937361,-0.146328782962922,-0.0962400514273857,-0.150661816420968,-0.0706716011817603,-0.271977415405778,-0.0600827398918162,-0.160707169373626,-0.0726762870167253,-0.0880880798592443,-0.0460260286159062,-0.153294622936718,-0.101891891099429,-0.0714350994104989,-0.00807316530120364,-0.0572709647962527,-0.046506860776947,-0.106731256433102,-0.0968953549826453,-0.229113350342231,-0.0543532210909038,-0.106779820087353,-0.0250758778558625,-0.0429570415483975,-0.0467587653241247,-0.014063820390813,-0.0764459807529333,0,0.0961608130091146,0.00238623521799886,0.103086454996796,0.239011485393936,0.0626425768716171,0.0903933246899144,0.107064594130199,0.0903506461251521,0.335780600446962,0.16608819288943,0.0329954375651436,-0.0487660788829618,0.0388520571748743,-0.0172113852067213,-0.0892209075580728,0.0264212660566366,0.0686145351060519,0.196631476650268,-0.0988983182000817,0.0943638180309003,0.0341832999124538,-0.066653870092722,-0.0862026635964753,-0.105310418039175,-0.0243396395671815,0.0659472678431383,-0.0190929028214055,0.201185718276694,0.139376970110324,0.1139386026468
"19",19,1.40309222052331,0.0214666797719011,1.26976786657253,0.0130564481080354,0,-0.107703407857332,-0.110823441164893,-0.0714831471845499,0.064866751322762,-0.135868416582695,-0.0752093288860298,-0.168302291168708,-0.051384764349115,-0.236877224276472,-0.0775169466197662,-0.15087678338879,-0.0449972440016002,-0.0725905205277188,-0.0384338159519094,-0.177541909627526,-0.107819113089173,-0.116544768491394,-0.0164918945711746,-0.0715834497861142,0.00431976412056688,-0.0908690283235316,-0.130218269168473,-0.225242801518772,-0.083746036944023,-0.128715104155369,0.00456602203351986,-0.0271094348509202,-0.0623320846263111,-0.0126766518924508,-0.0963660505881691,0,0.0998501635148745,0.0112227334385983,0.122753839437655,0.217674472103384,0.0510894170336526,0.0760568449011699,0.084239752576851,0.114417059082107,0.34976635853615,0.17745896997034,-0.0285205716242045,-0.0518012289095937,0.029617957996999,-0.0034544033180652,-0.0887366491647015,0.0497971343870521,0.0845794784153225,0.21644639369128,-0.0627359007304627,0.032951654797789,0.016074918688963,-0.0430017977897661,-0.115444452806169,-0.105805508326884,-0.0235895993140992,0.0708363778892507,-0.0218228123797985,0.233006498750854,0.125222070975465,0.097653334570934
"20",20,1.39703813339056,0.0227860245160325,1.27110532700951,0.015769617990651,0,-0.107162068840582,-0.121188372365113,-0.0802136123716292,-0.02589073681909,-0.123463657146855,-0.111257900487661,-0.0734200545379542,-0.0442058116569024,-0.228073247838135,-0.069949265502043,-0.200846737289899,-0.0345532373803043,-0.0912535452973825,-0.0241551372544701,-0.173875963141113,-0.103269091974681,-0.0711547214844021,-0.025490096142932,-0.0232124523532513,-0.059588068805216,-0.0994144959145249,-0.128991000621947,-0.108182251822393,-0.0787379472613841,-0.109341515310717,-0.0146439277235985,-0.0256810196221312,-0.0804498960013952,-0.0801194562865432,-0.0847788617048131,0,0.0963656940904717,0.0242218743419651,0.125057262436248,0.222052292742886,0.0286447001955631,0.0490590105364593,0.0753288758937588,0.0909274936732341,0.315646267196102,0.17449649879324,-0.0299125187255228,-0.0451155431674201,0.0578796076652857,0.00506020292657009,-0.0655610926414449,0.0603485712606081,0.0914320870001847,0.209444214509449,-0.052214931476503,0.0327981819594925,0.0178340910372806,-0.0647992985368589,-0.116004252149204,-0.125888194309225,-0.0355072215635584,0.0413212406044959,-0.0262287771152631,0.224813154403857,0.135029952472968,0.0453821237351382
"21",21,1.40741625228289,0.0160646683021358,1.27880951811333,0.00819418731675876,0,-0.107279456560379,-0.111427044940381,-0.105150156219628,-0.0156383232707317,-0.122518076545795,-0.092646041186083,-0.0967704912504107,-0.0840118550541419,-0.259090273453683,-0.097915420770767,-0.124280633719416,-0.0520912580139466,-0.123083773193012,-0.00255011498238852,-0.192238693269483,-0.0740467760911196,-0.0748988371368942,-0.0515843833058733,-0.040097363987307,-0.0539208256445248,-0.159095859558267,-0.121382332597283,-0.127222732184308,-0.086785594952458,-0.069363680852118,0.000904205220702097,-0.0393624247290537,-0.0779941661734403,-0.0610068122617283,-0.0917891191245129,0,0.0899969325741061,-0.00326400733412056,0.109281925869259,0.211490788177988,0.00745098454540085,0.0892423844108975,0.0738733314711151,0.0977160366348449,0.341622679248991,0.173208919993168,-0.101272157095199,-0.0278440806715672,0.0378676860008398,-0.0320421360596611,-0.109314564017903,0.0527831497211188,0.0870717920324388,0.150655202124793,-0.0634128024929777,0.0485600434674764,1.49029725186167e-05,-0.0399032441718152,-0.111450058801349,-0.131928361561109,-0.0615347561815171,0.058087043227223,-0.0339307948788827,0.219161836896084,0.147407059768426,0.0737107894026857
